gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlySpend,ServiceCount,ContractValue
1,0,1,0,44,1,1,70.95,3250.45,0,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,73.87386363636364,5,3121.8
0,0,0,0,3,0,0,29.2,98.5,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,32.833333333333336,1,87.6
1,0,0,0,2,1,1,46.6,87.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,43.95,1,93.2
0,0,1,1,9,1,1,85.35,754.65,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,83.85,2,768.15
1,1,0,0,1,1,1,75.35,75.35,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75.35,1,75.35
1,0,0,0,25,1,0,74.3,1952.25,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,78.09,2,1857.5
0,1,1,0,2,1,1,69.3,153.8,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,76.9,1,138.6
1,0,0,0,43,1,1,75.2,3198.6,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,74.38604651162791,2,3233.6
0,0,0,0,1,1,0,20.9,20.9,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.9,1,20.9
0,0,1,0,58,1,1,94.3,5610.15,0,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,96.72672413793103,4,5469.4
0,0,1,1,59,1,1,76.45,4519.5,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,76.60169491525424,5,4510.55
1,0,0,0,44,0,1,54.0,2440.25,0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,55.46022727272727,4,2376.0
1,0,0,0,66,1,1,104.25,6860.6,0,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,103.94848484848485,5,6880.5
1,0,1,1,68,1,0,19.95,1377.7,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,20.26029411764706,1,1356.6
1,0,0,0,9,0,1,24.95,190.25,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.13888888888889,0,224.54999999999998
1,0,0,0,19,1,1,84.75,1651.95,0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,86.94473684210527,3,1610.25
1,0,0,0,4,1,0,19.75,78.3,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.575,1,79.0
0,0,0,0,70,1,1,113.65,7939.25,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,113.41785714285714,7,7955.5
1,0,0,0,1,1,1,44.9,44.9,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.9,1,44.9
0,0,0,0,8,1,1,75.25,576.7,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,72.0875,1,602.0
1,0,0,0,53,1,0,24.6,1279.0,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,24.132075471698112,1,1303.8000000000002
1,1,0,0,51,1,0,25.0,1260.7,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,24.719607843137254,1,1275.0
1,0,1,1,11,1,0,20.95,267.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,24.30454545454546,1,230.45
1,0,1,1,60,1,1,110.6,6586.85,0,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,109.78083333333333,6,6636.0
1,0,0,0,17,1,1,55.5,934.15,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,54.949999999999996,3,943.5
1,0,0,0,3,1,1,43.3,123.65,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41.21666666666667,1,129.89999999999998
1,0,1,0,70,1,1,109.5,7534.65,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,107.63785714285714,7,7665.0
1,0,0,0,1,1,0,19.45,19.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.45,1,19.45
1,1,0,0,43,1,1,84.85,3645.6,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,84.78139534883721,2,3648.5499999999997
0,0,1,0,16,1,0,19.6,314.45,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,19.653125,1,313.6
0,0,1,1,57,1,0,53.45,3053.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,53.56140350877193,3,3046.65
1,0,1,1,37,1,0,19.8,677.05,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,18.298648648648648,1,732.6
0,0,1,0,72,1,0,112.1,7965.95,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,110.63819444444444,7,8071.2
0,1,0,0,11,1,1,84.8,906.85,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,82.44090909090909,2,932.8
0,1,1,0,50,1,1,95.05,4888.7,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,97.774,4,4752.5
1,1,0,0,5,1,0,50.35,237.25,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,47.45,2,251.75
1,0,1,0,1,1,1,74.6,74.6,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74.6,1,74.6
1,0,0,0,16,1,1,19.7,342.4,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,21.4,1,315.2
1,1,1,0,2,1,1,74.2,140.1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,70.05,2,148.4
0,0,0,0,17,1,1,69.0,1108.0,0,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,65.17647058823529,4,1173.0
0,0,0,0,16,1,0,19.35,295.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,18.471875,1,309.6
0,0,0,0,15,1,1,59.45,892.65,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,59.51,3,891.75
0,0,0,0,10,1,1,19.8,198.25,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,19.825,1,198.0
0,0,0,1,46,1,1,105.2,4822.85,1,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,104.8445652173913,6,4839.2
1,0,1,1,64,1,1,109.2,6741.15,0,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,105.33046875,6,6988.8
0,0,0,0,1,1,1,79.15,79.15,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,79.15,2,79.15
1,0,1,1,25,1,0,53.65,1355.45,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,54.218,3,1341.25
1,0,1,1,71,1,0,100.2,7209.0,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,101.53521126760563,6,7114.2
1,0,0,0,8,1,1,45.15,438.4,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54.8,1,361.2
0,0,1,1,72,1,1,108.65,7726.35,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,107.31041666666667,7,7822.8
0,0,1,0,49,0,0,40.65,2070.75,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,42.26020408163265,2,1991.85
1,0,1,1,29,0,1,55.35,1636.95,0,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,56.44655172413793,5,1605.15
1,0,1,0,72,1,0,105.6,7581.5,0,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,105.29861111111111,6,7603.2
1,0,1,0,31,1,0,93.8,3019.5,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,97.40322580645162,4,2907.7999999999997
0,0,0,0,50,1,1,95.7,4729.75,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,94.595,3,4785.0
1,0,1,0,71,1,0,83.2,6126.1,0,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,86.2830985915493,6,5907.2
1,1,1,0,70,1,0,90.05,6333.4,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,90.47714285714285,7,6303.5
1,0,0,0,71,1,0,97.65,6687.85,0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,94.19507042253521,4,6933.150000000001
1,0,1,1,61,1,1,68.05,4158.25,0,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,68.16803278688525,5,4151.05
1,0,0,0,32,1,1,96.2,3183.4,1,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,99.48125,4,3078.4
0,0,0,1,1,1,1,79.6,79.6,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.6,2,79.6
1,0,0,0,68,1,1,102.1,7149.35,0,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,105.1375,5,6942.799999999999
1,0,0,0,62,1,0,23.4,1429.65,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,23.058870967741935,1,1450.8
0,0,0,1,7,1,1,71.05,472.65,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,67.52142857142857,1,497.34999999999997
1,0,0,0,20,1,1,85.25,1734.5,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,86.725,2,1705.0
1,0,1,1,6,1,0,19.45,113.5,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.916666666666668,1,116.69999999999999
0,1,0,0,33,0,1,59.45,1884.65,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,57.11060606060607,5,1961.8500000000001
1,0,1,1,28,1,0,92.2,2568.15,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,91.71964285714286,3,2581.6
1,0,0,0,27,1,0,19.85,470.0,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,17.40740740740741,1,535.95
1,0,0,0,7,1,0,43.9,278.4,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,39.771428571428565,1,307.3
1,0,0,0,26,1,1,80.5,2088.8,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,80.33846153846154,2,2093.0
1,1,0,0,5,1,1,89.8,502.6,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,100.52000000000001,3,449.0
1,1,0,0,30,1,1,90.5,2595.85,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,86.52833333333334,3,2715.0
1,0,0,0,63,1,0,90.45,5825.5,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,92.46825396825396,3,5698.35
1,0,0,0,1,1,1,50.75,50.75,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,50.75,2,50.75
0,0,0,1,53,1,1,84.6,4449.75,0,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,83.95754716981132,6,4483.799999999999
0,0,1,1,14,1,1,89.65,1208.35,1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,86.31071428571428,4,1255.1000000000001
0,0,0,0,21,1,1,99.15,1956.4,0,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,93.16190476190476,5,2082.15
1,0,0,0,17,1,0,19.95,310.6,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,18.27058823529412,1,339.15
1,0,1,1,16,1,0,20.5,290.55,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,18.159375,1,328.0
0,0,0,0,35,1,1,62.1,2096.1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,59.888571428571424,3,2173.5
0,1,0,0,32,1,1,79.5,2665.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,83.28125,2,2544.0
0,0,1,1,28,1,1,19.55,543.8,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,19.42142857142857,1,547.4
0,0,0,0,1,1,1,20.35,20.35,0,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.35,1,20.35
1,0,0,0,59,0,1,51.7,3005.8,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,50.94576271186441,3,3050.3
0,0,1,1,72,1,1,23.3,1623.15,0,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,22.543750000000003,1,1677.6000000000001
1,0,0,0,36,1,1,65.4,2498.4,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,69.4,4,2354.4
0,0,0,0,40,1,0,65.1,2586.0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,64.65,4,2604.0
1,0,1,1,40,1,1,81.2,3292.3,0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,82.3075,2,3248.0
